id,user_id,total_amount,created_at,note
13244,4747,170000.00,2026-01-23 15:36:25.0,
13245,2375,290000.00,2026-01-23 15:36:25.0,
13246,5011,470000.00,2026-01-23 15:36:25.0,
13247,5821,40000.00,2026-01-23 15:36:25.0,
13248,5972,150000.00,2026-01-23 15:36:25.0,
13249,8180,480000.00,2026-01-23 15:36:25.0,
13250,3437,90000.00,2026-01-23 15:36:25.0,
13251,9952,200000.00,2026-01-23 15:36:25.0,
13252,3237,410000.00,2026-01-23 15:36:25.0,
13253,1980,60000.00,2026-01-23 15:36:25.0,
13254,9422,60000.00,2026-01-23 15:36:25.0,
13255,5951,490000.00,2026-01-23 15:36:25.0,
13256,3154,420000.00,2026-01-23 15:36:25.0,
13257,5320,180000.00,2026-01-23 15:36:25.0,
13258,215,400000.00,2026-01-23 15:36:25.0,
13259,212,330000.00,2026-01-23 15:36:25.0,
13260,4349,310000.00,2026-01-23 15:36:25.0,
13261,740,440000.00,2026-01-23 15:36:25.0,
13262,155,50000.00,2026-01-23 15:36:25.0,
13263,2025,500000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13264,8039,10000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13265,9866,240000.00,2026-01-23 15:36:25.0,
13266,1389,180000.00,2026-01-23 15:36:25.0,
13267,7466,280000.00,2026-01-23 15:36:25.0,
13268,9540,420000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13269,8884,40000.00,2026-01-23 15:36:25.0,
13270,3039,320000.00,2026-01-23 15:36:25.0,
13271,5456,300000.00,2026-01-23 15:36:25.0,
13272,6455,350000.00,2026-01-23 15:36:25.0,
13273,4717,60000.00,2026-01-23 15:36:25.0,
13274,4819,60000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13275,8247,320000.00,2026-01-23 15:36:25.0,
13276,7521,450000.00,2026-01-23 15:36:25.0,
13277,6528,180000.00,2026-01-23 15:36:25.0,
13278,3516,360000.00,2026-01-23 15:36:25.0,
13279,1048,150000.00,2026-01-23 15:36:25.0,
13280,5110,200000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13281,3110,240000.00,2026-01-23 15:36:25.0,
13282,7069,120000.00,2026-01-23 15:36:25.0,
13283,7710,290000.00,2026-01-23 15:36:25.0,
13284,6343,350000.00,2026-01-23 15:36:25.0,
13285,8027,360000.00,2026-01-23 15:36:25.0,
13286,1335,350000.00,2026-01-23 15:36:25.0,
13287,6995,150000.00,2026-01-23 15:36:25.0,
13288,1176,20000.00,2026-01-23 15:36:25.0,
13289,2168,130000.00,2026-01-23 15:36:25.0,
13290,4222,10000.00,2026-01-23 15:36:25.0,
13291,5587,200000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13292,7882,310000.00,2026-01-23 15:36:25.0,
13293,7417,280000.00,2026-01-23 15:36:25.0,
13294,2068,250000.00,2026-01-23 15:36:25.0,
13295,7719,140000.00,2026-01-23 15:36:25.0,
13296,8000,130000.00,2026-01-23 15:36:25.0,
13297,2919,360000.00,2026-01-23 15:36:25.0,
13298,5980,90000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13299,8587,340000.00,2026-01-23 15:36:25.0,
13300,9229,100000.00,2026-01-23 15:36:25.0,
13301,3934,480000.00,2026-01-23 15:36:25.0,
13302,9175,140000.00,2026-01-23 15:36:25.0,
13303,4056,230000.00,2026-01-23 15:36:25.0,
13304,4868,500000.00,2026-01-23 15:36:25.0,
13305,1304,420000.00,2026-01-23 15:36:25.0,
13306,7561,480000.00,2026-01-23 15:36:25.0,
13307,9305,30000.00,2026-01-23 15:36:25.0,
13308,3638,410000.00,2026-01-23 15:36:25.0,
13309,9439,220000.00,2026-01-23 15:36:25.0,
13310,2084,140000.00,2026-01-23 15:36:25.0,
13311,5337,60000.00,2026-01-23 15:36:25.0,
13312,182,340000.00,2026-01-23 15:36:25.0,
13313,1998,390000.00,2026-01-23 15:36:25.0,
13314,298,310000.00,2026-01-23 15:36:25.0,
13315,1458,220000.00,2026-01-23 15:36:25.0,
13316,9447,30000.00,2026-01-23 15:36:25.0,
13317,4032,150000.00,2026-01-23 15:36:25.0,
13318,2111,350000.00,2026-01-23 15:36:25.0,
13319,9774,220000.00,2026-01-23 15:36:25.0,
13320,7756,210000.00,2026-01-23 15:36:25.0,
13321,9582,150000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13322,7331,230000.00,2026-01-23 15:36:25.0,
13323,1753,350000.00,2026-01-23 15:36:25.0,
13324,4790,260000.00,2026-01-23 15:36:25.0,
13325,7348,440000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13326,1563,140000.00,2026-01-23 15:36:25.0,
13327,4844,120000.00,2026-01-23 15:36:25.0,
13328,8280,430000.00,2026-01-23 15:36:25.0,
13329,1579,20000.00,2026-01-23 15:36:25.0,
13330,825,180000.00,2026-01-23 15:36:25.0,
13331,8899,500000.00,2026-01-23 15:36:25.0,
13332,277,190000.00,2026-01-23 15:36:25.0,
13333,6159,130000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13334,5278,310000.00,2026-01-23 15:36:25.0,
13335,5158,440000.00,2026-01-23 15:36:25.0,
13336,1327,230000.00,2026-01-23 15:36:25.0,
13337,2617,410000.00,2026-01-23 15:36:25.0,
13338,5918,360000.00,2026-01-23 15:36:25.0,
13339,6546,340000.00,2026-01-23 15:36:25.0,
13340,2185,330000.00,2026-01-23 15:36:25.0,
13341,3061,460000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13342,874,140000.00,2026-01-23 15:36:25.0,
13343,3041,260000.00,2026-01-23 15:36:25.0,
13344,2405,420000.00,2026-01-23 15:36:25.0,
13345,9389,310000.00,2026-01-23 15:36:25.0,
13346,6326,500000.00,2026-01-23 15:36:25.0,
13347,5261,320000.00,2026-01-23 15:36:25.0,
13348,9718,370000.00,2026-01-23 15:36:25.0,
13349,5244,430000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13350,4021,300000.00,2026-01-23 15:36:25.0,
13351,7408,210000.00,2026-01-23 15:36:25.0,
13352,1486,400000.00,2026-01-23 15:36:25.0,
13353,8619,450000.00,2026-01-23 15:36:25.0,
13354,6679,420000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13355,53,170000.00,2026-01-23 15:36:25.0,
13356,2080,50000.00,2026-01-23 15:36:25.0,
13357,9621,280000.00,2026-01-23 15:36:25.0,
13358,5249,150000.00,2026-01-23 15:36:25.0,
13359,1831,100000.00,2026-01-23 15:36:25.0,
13360,7534,290000.00,2026-01-23 15:36:25.0,
13361,421,330000.00,2026-01-23 15:36:25.0,
13362,964,240000.00,2026-01-23 15:36:25.0,
13363,3553,250000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13364,443,50000.00,2026-01-23 15:36:25.0,
13365,1830,250000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13366,1779,410000.00,2026-01-23 15:36:25.0,
13367,9963,210000.00,2026-01-23 15:36:25.0,
13368,6265,330000.00,2026-01-23 15:36:25.0,
13369,5489,170000.00,2026-01-23 15:36:25.0,
13370,545,430000.00,2026-01-23 15:36:25.0,
13371,3666,460000.00,2026-01-23 15:36:25.0,
13372,8778,470000.00,2026-01-23 15:36:25.0,
13373,6050,310000.00,2026-01-23 15:36:25.0,
13374,6303,180000.00,2026-01-23 15:36:25.0,
13375,1904,370000.00,2026-01-23 15:36:25.0,
13376,1202,250000.00,2026-01-23 15:36:25.0,
13377,9555,390000.00,2026-01-23 15:36:25.0,
13378,4513,20000.00,2026-01-23 15:36:25.0,
13379,4174,330000.00,2026-01-23 15:36:25.0,
13380,7011,290000.00,2026-01-23 15:36:25.0,
13381,9630,30000.00,2026-01-23 15:36:25.0,
13382,4425,480000.00,2026-01-23 15:36:25.0,
13383,7112,20000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13384,2559,200000.00,2026-01-23 15:36:25.0,
13385,9790,110000.00,2026-01-23 15:36:25.0,
13386,682,270000.00,2026-01-23 15:36:25.0,
13387,4408,390000.00,2026-01-23 15:36:25.0,
13388,3721,40000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13389,2189,30000.00,2026-01-23 15:36:25.0,
13390,2709,330000.00,2026-01-23 15:36:25.0,
13391,7321,90000.00,2026-01-23 15:36:25.0,
13392,1170,460000.00,2026-01-23 15:36:25.0,
13393,4966,490000.00,2026-01-23 15:36:25.0,
13394,670,220000.00,2026-01-23 15:36:25.0,
13395,3621,260000.00,2026-01-23 15:36:25.0,
13396,2239,420000.00,2026-01-23 15:36:25.0,
13397,1283,50000.00,2026-01-23 15:36:25.0,
13398,2679,260000.00,2026-01-23 15:36:25.0,
13399,4103,390000.00,2026-01-23 15:36:25.0,
13400,6609,170000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13401,8368,200000.00,2026-01-23 15:36:25.0,
13402,9154,450000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13403,6328,310000.00,2026-01-23 15:36:25.0,
13404,9946,20000.00,2026-01-23 15:36:25.0,
13405,1733,120000.00,2026-01-23 15:36:25.0,
13406,835,450000.00,2026-01-23 15:36:25.0,
13407,2917,300000.00,2026-01-23 15:36:25.0,
13408,8590,30000.00,2026-01-23 15:36:25.0,
13409,815,200000.00,2026-01-23 15:36:25.0,
13410,986,110000.00,2026-01-23 15:36:25.0,
13411,4102,110000.00,2026-01-23 15:36:25.0,
13412,3535,140000.00,2026-01-23 15:36:25.0,
13413,5030,310000.00,2026-01-23 15:36:25.0,
13414,4620,120000.00,2026-01-23 15:36:25.0,
13415,9927,470000.00,2026-01-23 15:36:25.0,
13416,5262,330000.00,2026-01-23 15:36:25.0,
13417,3735,80000.00,2026-01-23 15:36:25.0,
13418,8827,210000.00,2026-01-23 15:36:25.0,
13419,4690,170000.00,2026-01-23 15:36:25.0,
13420,3952,20000.00,2026-01-23 15:36:25.0,
13421,2539,470000.00,2026-01-23 15:36:25.0,
13422,9000,410000.00,2026-01-23 15:36:25.0,
13423,8001,320000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13424,7494,20000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13425,4237,450000.00,2026-01-23 15:36:25.0,
13426,407,190000.00,2026-01-23 15:36:25.0,
13427,4064,180000.00,2026-01-23 15:36:25.0,
13428,8258,450000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13429,8647,320000.00,2026-01-23 15:36:25.0,
13430,2633,390000.00,2026-01-23 15:36:25.0,
13431,4665,190000.00,2026-01-23 15:36:25.0,
13432,984,260000.00,2026-01-23 15:36:25.0,
13433,5636,30000.00,2026-01-23 15:36:25.0,
13434,898,70000.00,2026-01-23 15:36:25.0,
13435,7429,500000.00,2026-01-23 15:36:25.0,
13436,4681,70000.00,2026-01-23 15:36:25.0,
13437,4191,400000.00,2026-01-23 15:36:25.0,
13438,8181,450000.00,2026-01-23 15:36:25.0,
13439,3696,430000.00,2026-01-23 15:36:25.0,
13440,3433,180000.00,2026-01-23 15:36:25.0,
13441,7153,110000.00,2026-01-23 15:36:25.0,
13442,9378,180000.00,2026-01-23 15:36:25.0,
13443,6932,150000.00,2026-01-23 15:36:25.0,
13444,6473,30000.00,2026-01-23 15:36:25.0,
13445,1590,240000.00,2026-01-23 15:36:25.0,
13446,5038,370000.00,2026-01-23 15:36:25.0,
13447,8684,450000.00,2026-01-23 15:36:25.0,
13448,3180,400000.00,2026-01-23 15:36:25.0,
13449,9191,20000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13450,522,230000.00,2026-01-23 15:36:25.0,
13451,5634,370000.00,2026-01-23 15:36:25.0,
13452,8966,500000.00,2026-01-23 15:36:25.0,
13453,4720,30000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13454,3497,420000.00,2026-01-23 15:36:25.0,
13455,2112,260000.00,2026-01-23 15:36:25.0,
13456,7495,220000.00,2026-01-23 15:36:25.0,
13457,1435,40000.00,2026-01-23 15:36:25.0,
13458,4862,60000.00,2026-01-23 15:36:25.0,
13459,3458,90000.00,2026-01-23 15:36:25.0,
13460,8131,490000.00,2026-01-23 15:36:25.0,
13461,6162,10000.00,2026-01-23 15:36:25.0,
13462,2154,400000.00,2026-01-23 15:36:25.0,
13463,4513,160000.00,2026-01-23 15:36:25.0,
13464,3149,390000.00,2026-01-23 15:36:25.0,
13465,4640,370000.00,2026-01-23 15:36:25.0,
13466,4273,250000.00,2026-01-23 15:36:25.0,
13467,7768,170000.00,2026-01-23 15:36:25.0,
13468,582,330000.00,2026-01-23 15:36:25.0,
13469,4463,320000.00,2026-01-23 15:36:25.0,
13470,6741,290000.00,2026-01-23 15:36:25.0,
13471,2802,210000.00,2026-01-23 15:36:25.0,
13472,2177,270000.00,2026-01-23 15:36:25.0,
13473,5242,400000.00,2026-01-23 15:36:25.0,
13474,3320,320000.00,2026-01-23 15:36:25.0,
13475,4041,340000.00,2026-01-23 15:36:25.0,
13476,7650,290000.00,2026-01-23 15:36:25.0,
13477,6075,110000.00,2026-01-23 15:36:25.0,
13478,3278,100000.00,2026-01-23 15:36:25.0,
13479,3272,140000.00,2026-01-23 15:36:25.0,
13480,3577,470000.00,2026-01-23 15:36:25.0,
13481,3662,200000.00,2026-01-23 15:36:25.0,
13482,4888,340000.00,2026-01-23 15:36:25.0,
13483,2920,500000.00,2026-01-23 15:36:25.0,
13484,218,210000.00,2026-01-23 15:36:25.0,
13485,1899,10000.00,2026-01-23 15:36:25.0,
13486,3337,430000.00,2026-01-23 15:36:25.0,
13487,9173,220000.00,2026-01-23 15:36:25.0,
13488,6407,400000.00,2026-01-23 15:36:25.0,
13489,959,70000.00,2026-01-23 15:36:25.0,
13490,851,200000.00,2026-01-23 15:36:25.0,
13491,6554,320000.00,2026-01-23 15:36:25.0,
13492,9267,10000.00,2026-01-23 15:36:25.0,
13493,8499,490000.00,2026-01-23 15:36:25.0,
13494,3753,290000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13495,2960,500000.00,2026-01-23 15:36:25.0,
13496,9905,250000.00,2026-01-23 15:36:25.0,
13497,945,190000.00,2026-01-23 15:36:25.0,
13498,6910,180000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13499,7666,10000.00,2026-01-23 15:36:25.0,
13500,2706,170000.00,2026-01-23 15:36:25.0,
13501,6629,10000.00,2026-01-23 15:36:25.0,
13502,2100,130000.00,2026-01-23 15:36:25.0,
13503,4059,320000.00,2026-01-23 15:36:25.0,
13504,4057,390000.00,2026-01-23 15:36:25.0,
13505,8761,30000.00,2026-01-23 15:36:25.0,
13506,4349,200000.00,2026-01-23 15:36:25.0,
13507,5076,70000.00,2026-01-23 15:36:25.0,
13508,8857,330000.00,2026-01-23 15:36:25.0,
13509,7144,90000.00,2026-01-23 15:36:25.0,
13510,3772,380000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13511,3066,120000.00,2026-01-23 15:36:25.0,
13512,4356,310000.00,2026-01-23 15:36:25.0,
13513,1387,320000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13514,3252,450000.00,2026-01-23 15:36:25.0,
13515,2085,70000.00,2026-01-23 15:36:25.0,
13516,8813,350000.00,2026-01-23 15:36:25.0,
13517,2445,120000.00,2026-01-23 15:36:25.0,
13518,8615,90000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13519,4305,150000.00,2026-01-23 15:36:25.0,
13520,790,400000.00,2026-01-23 15:36:25.0,
13521,26,100000.00,2026-01-23 15:36:25.0,
13522,759,120000.00,2026-01-23 15:36:25.0,
13523,4008,450000.00,2026-01-23 15:36:25.0,
13524,2050,50000.00,2026-01-23 15:36:25.0,
13525,730,70000.00,2026-01-23 15:36:25.0,
13526,5383,470000.00,2026-01-23 15:36:25.0,
13527,7381,20000.00,2026-01-23 15:36:25.0,
13528,8179,190000.00,2026-01-23 15:36:25.0,
13529,8074,460000.00,2026-01-23 15:36:25.0,
13530,5370,40000.00,2026-01-23 15:36:25.0,
13531,3042,430000.00,2026-01-23 15:36:25.0,
13532,4300,420000.00,2026-01-23 15:36:25.0,
13533,3075,100000.00,2026-01-23 15:36:25.0,
13534,2225,100000.00,2026-01-23 15:36:25.0,
13535,7226,290000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13536,2639,50000.00,2026-01-23 15:36:25.0,
13537,2719,130000.00,2026-01-23 15:36:25.0,
13538,3584,340000.00,2026-01-23 15:36:25.0,
13539,3222,320000.00,2026-01-23 15:36:25.0,
13540,1518,480000.00,2026-01-23 15:36:25.0,
13541,9658,450000.00,2026-01-23 15:36:25.0,
13542,6761,220000.00,2026-01-23 15:36:25.0,
13543,3138,420000.00,2026-01-23 15:36:25.0,
13544,8445,320000.00,2026-01-23 15:36:25.0,
13545,366,150000.00,2026-01-23 15:36:25.0,
13546,7999,210000.00,2026-01-23 15:36:25.0,
13547,9193,70000.00,2026-01-23 15:36:25.0,
13548,5294,110000.00,2026-01-23 15:36:25.0,
13549,8838,160000.00,2026-01-23 15:36:25.0,
13550,8531,310000.00,2026-01-23 15:36:25.0,
13551,8899,100000.00,2026-01-23 15:36:25.0,
13552,83,370000.00,2026-01-23 15:36:25.0,
13553,2987,400000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13554,4089,30000.00,2026-01-23 15:36:25.0,
13555,349,50000.00,2026-01-23 15:36:25.0,
13556,5983,40000.00,2026-01-23 15:36:25.0,
13557,2648,190000.00,2026-01-23 15:36:25.0,
13558,8339,50000.00,2026-01-23 15:36:25.0,
13559,6593,420000.00,2026-01-23 15:36:25.0,
13560,7523,150000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13561,6408,190000.00,2026-01-23 15:36:25.0,
13562,9396,50000.00,2026-01-23 15:36:25.0,
13563,4329,200000.00,2026-01-23 15:36:25.0,
13564,7412,330000.00,2026-01-23 15:36:25.0,
13565,1510,360000.00,2026-01-23 15:36:25.0,
13566,7261,160000.00,2026-01-23 15:36:25.0,
13567,3263,160000.00,2026-01-23 15:36:25.0,
13568,1155,70000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13569,1420,170000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13570,5042,150000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13571,3166,400000.00,2026-01-23 15:36:25.0,
13572,2018,480000.00,2026-01-23 15:36:25.0,
13573,7124,120000.00,2026-01-23 15:36:25.0,
13574,5253,180000.00,2026-01-23 15:36:25.0,
13575,337,310000.00,2026-01-23 15:36:25.0,
13576,2645,420000.00,2026-01-23 15:36:25.0,
13577,328,40000.00,2026-01-23 15:36:25.0,
13578,6008,450000.00,2026-01-23 15:36:25.0,
13579,4211,230000.00,2026-01-23 15:36:25.0,
13580,2958,10000.00,2026-01-23 15:36:25.0,
13581,100,220000.00,2026-01-23 15:36:25.0,
13582,7535,460000.00,2026-01-23 15:36:25.0,
13583,9532,500000.00,2026-01-23 15:36:25.0,
13584,3694,270000.00,2026-01-23 15:36:25.0,
13585,1058,250000.00,2026-01-23 15:36:25.0,
13586,5498,70000.00,2026-01-23 15:36:25.0,
13587,8297,270000.00,2026-01-23 15:36:25.0,
13588,2186,220000.00,2026-01-23 15:36:25.0,
13589,5789,120000.00,2026-01-23 15:36:25.0,
13590,702,240000.00,2026-01-23 15:36:25.0,
13591,2467,410000.00,2026-01-23 15:36:25.0,
13592,8963,50000.00,2026-01-23 15:36:25.0,
13593,222,150000.00,2026-01-23 15:36:25.0,
13594,3596,280000.00,2026-01-23 15:36:25.0,
13595,7142,80000.00,2026-01-23 15:36:25.0,
13596,3627,410000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13597,2944,420000.00,2026-01-23 15:36:25.0,
13598,9320,480000.00,2026-01-23 15:36:25.0,
13599,411,140000.00,2026-01-23 15:36:25.0,
13600,2166,470000.00,2026-01-23 15:36:25.0,
13601,1839,240000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13602,3666,210000.00,2026-01-23 15:36:25.0,
13603,829,470000.00,2026-01-23 15:36:25.0,
13604,2309,290000.00,2026-01-23 15:36:25.0,
13605,1539,420000.00,2026-01-23 15:36:25.0,
13606,8463,30000.00,2026-01-23 15:36:25.0,
13607,1255,300000.00,2026-01-23 15:36:25.0,
13608,9180,40000.00,2026-01-23 15:36:25.0,
13609,4345,160000.00,2026-01-23 15:36:25.0,
13610,2912,80000.00,2026-01-23 15:36:25.0,
13611,9923,500000.00,2026-01-23 15:36:25.0,
13612,6828,260000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13613,8010,200000.00,2026-01-23 15:36:25.0,
13614,4168,350000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13615,396,200000.00,2026-01-23 15:36:25.0,
13616,6201,160000.00,2026-01-23 15:36:25.0,
13617,2177,460000.00,2026-01-23 15:36:25.0,
13618,4458,360000.00,2026-01-23 15:36:25.0,
13619,5787,20000.00,2026-01-23 15:36:25.0,
13620,6836,480000.00,2026-01-23 15:36:25.0,
13621,7752,480000.00,2026-01-23 15:36:25.0,
13622,9832,320000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13623,4252,280000.00,2026-01-23 15:36:25.0,
13624,7488,180000.00,2026-01-23 15:36:25.0,
13625,1050,470000.00,2026-01-23 15:36:25.0,
13626,8052,10000.00,2026-01-23 15:36:25.0,
13627,2954,500000.00,2026-01-23 15:36:25.0,
13628,6561,330000.00,2026-01-23 15:36:25.0,
13629,8705,310000.00,2026-01-23 15:36:25.0,
13630,6737,340000.00,2026-01-23 15:36:25.0,
13631,3102,170000.00,2026-01-23 15:36:25.0,
13632,5591,380000.00,2026-01-23 15:36:25.0,
13633,8888,470000.00,2026-01-23 15:36:25.0,
13634,3233,190000.00,2026-01-23 15:36:25.0,
13635,2275,260000.00,2026-01-23 15:36:25.0,
13636,4294,20000.00,2026-01-23 15:36:25.0,
13637,3130,100000.00,2026-01-23 15:36:25.0,
13638,7960,350000.00,2026-01-23 15:36:25.0,
13639,1139,400000.00,2026-01-23 15:36:25.0,
13640,81,300000.00,2026-01-23 15:36:25.0,
13641,4912,150000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13642,8423,390000.00,2026-01-23 15:36:25.0,
13643,1658,400000.00,2026-01-23 15:36:25.0,
13644,7913,240000.00,2026-01-23 15:36:25.0,
13645,470,70000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13646,8161,70000.00,2026-01-23 15:36:25.0,
13647,9505,190000.00,2026-01-23 15:36:25.0,
13648,2545,150000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13649,2485,120000.00,2026-01-23 15:36:25.0,
13650,6936,270000.00,2026-01-23 15:36:25.0,
13651,8532,10000.00,2026-01-23 15:36:25.0,
13652,5420,390000.00,2026-01-23 15:36:25.0,
13653,7465,480000.00,2026-01-23 15:36:25.0,
13654,1215,440000.00,2026-01-23 15:36:25.0,
13655,5596,120000.00,2026-01-23 15:36:25.0,
13656,5501,80000.00,2026-01-23 15:36:25.0,
13657,3900,280000.00,2026-01-23 15:36:25.0,
13658,8105,240000.00,2026-01-23 15:36:25.0,
13659,3412,160000.00,2026-01-23 15:36:25.0,
13660,9765,320000.00,2026-01-23 15:36:25.0,
13661,5704,180000.00,2026-01-23 15:36:25.0,
13662,9400,40000.00,2026-01-23 15:36:25.0,
13663,5335,180000.00,2026-01-23 15:36:25.0,
13664,6615,370000.00,2026-01-23 15:36:25.0,
13665,6088,350000.00,2026-01-23 15:36:25.0,
13666,2494,300000.00,2026-01-23 15:36:25.0,
13667,7086,240000.00,2026-01-23 15:36:25.0,
13668,438,310000.00,2026-01-23 15:36:25.0,
13669,8310,80000.00,2026-01-23 15:36:25.0,
13670,3807,230000.00,2026-01-23 15:36:25.0,
13671,2678,160000.00,2026-01-23 15:36:25.0,
13672,8740,100000.00,2026-01-23 15:36:25.0,
13673,2861,180000.00,2026-01-23 15:36:25.0,
13674,2347,110000.00,2026-01-23 15:36:25.0,
13675,6199,30000.00,2026-01-23 15:36:25.0,
13676,2052,260000.00,2026-01-23 15:36:25.0,
13677,2184,470000.00,2026-01-23 15:36:25.0,
13678,7383,450000.00,2026-01-23 15:36:25.0,
13679,7486,220000.00,2026-01-23 15:36:25.0,
13680,8776,300000.00,2026-01-23 15:36:25.0,
13681,3488,120000.00,2026-01-23 15:36:25.0,
13682,596,380000.00,2026-01-23 15:36:25.0,
13683,2451,30000.00,2026-01-23 15:36:25.0,
13684,7123,380000.00,2026-01-23 15:36:25.0,
13685,1265,10000.00,2026-01-23 15:36:25.0,
13686,1910,40000.00,2026-01-23 15:36:25.0,
13687,8866,410000.00,2026-01-23 15:36:25.0,
13688,4359,430000.00,2026-01-23 15:36:25.0,
13689,3333,370000.00,2026-01-23 15:36:25.0,
13690,4157,420000.00,2026-01-23 15:36:25.0,
13691,4661,170000.00,2026-01-23 15:36:25.0,
13692,4759,90000.00,2026-01-23 15:36:25.0,
13693,6166,400000.00,2026-01-23 15:36:25.0,
13694,1118,230000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13695,2294,90000.00,2026-01-23 15:36:25.0,
13696,2773,390000.00,2026-01-23 15:36:25.0,
13697,6238,310000.00,2026-01-23 15:36:25.0,
13698,5914,50000.00,2026-01-23 15:36:25.0,
13699,2689,140000.00,2026-01-23 15:36:25.0,
13700,4500,200000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
13701,3065,30000.00,2026-01-23 15:36:25.0,
13702,9764,320000.00,2026-01-23 15:36:25.0,
13703,4911,410000.00,2026-01-23 15:36:25.0,
13704,5110,410000.00,2026-01-23 15:36:25.0,
13705,7089,170000.00,2026-01-23 15:36:25.0,
13706,3567,90000.00,2026-01-23 15:36:25.0,
13707,7867,160000.00,2026-01-23 15:36:25.0,
13708,4302,60000.00,2026-01-23 15:36:25.0,
13709,6273,250000.00,2026-01-23 15:36:25.0,
13710,6828,400000.00,2026-01-23 15:36:25.0,
13711,3776,360000.00,2026-01-23 15:36:25.0,
13712,8190,460000.00,2026-01-23 15:36:25.0,
