PROD_ID,PROD_NAME,PRICE_RAW,STOCK_QTY,IMPORT_DATE,STATUS,NOTE
11301,Op lung Nokia 10301,1530772,89,2023-11-23,Old,
11302,Sac du phong Apple 10302,7606159,373,2023-3-18,New,
11303,May tinh bang Oppo 10303,3657004,149,2023-4-11,Refurbished,
11304,Tai nghe Nokia 10304,6348020,62,2023-10-19,Unknown,
11305,Tai nghe Apple 10305,7717258,76,2023-2-26,Refurbished,
11306,Dien thoai Oppo 10306,2390764,222,2023-9-2,Old,
11307,Dien thoai Apple 10307,3412720,425,2023-12-21,Refurbished,
11308,May tinh bang Samsung 10308,2179914,365,2023-9-10,Unknown,
11309,#N/A Error,169474,199,2023-6-4,New,
11310,May tinh bang Sony 10310,749345,449,2023-8-9,New,
11311,,4926012,488,2023-7-9,Old,ERR_NULL
11312,Op lung Apple 10312,1535979,377,2023-12-25,New,
11313,May tinh bang Sony 10313,5929070,414,2023-12-18,Old,
11313,Tai nghe Sony 10314,6349859,369,2023-10-8,Refurbished,ERR_DUP_ID
11315,Tai nghe LG 10315,2361660,Out of Stock,2023-6-21,Refurbished,ERR_STOCK
11316,Tai nghe Apple 10316,5109069,454,2023-2-5,Refurbished,
11317,May tinh bang Apple 10317,5642264,64,2023-8-6,New,
11318,#N/A Error,3197300,40,2023-3-8,Refurbished,
11319,Dien thoai Nokia 10319,7900214,157,2023-3-12,Refurbished,
11320,Tai nghe Xiaomi 10320,6805317,227,2023-3-15,Unknown,
11321,,1162576,35,2023-6-10,Refurbished,ERR_NULL
11322,Sac du phong Samsung 10322,3700801,Out of Stock,2023-5-19,Old,ERR_STOCK
11323,Sac du phong Apple 10323,3943789,25,2023-7-22,Old,
11324,Dien thoai Samsung 10324,2817129,390,13/20/2023,Refurbished,ERR_DATE
11325,Tai nghe LG 10325,4600273,315,2023-9-14,New,
11326,Tai nghe Nokia 10326,6209049,248,2023-12-28,Unknown,
11327,Tai nghe Samsung 10327,8154084,480,2023-1-19,Refurbished,
11328,#N/A Error,6985541,94,2023-3-6,Refurbished,
11329,Tai nghe Oppo 10329,6982614,143,2023-4-21,New,
11330,Op lung Oppo 10330,4875761,319,2023-10-23,New,
11331,Tai nghe Xiaomi 10331,1743738,368,2023-8-7,Old,
11332,Dien thoai Samsung 10332,7212690,373,13/20/2023,Refurbished,ERR_DATE
11333,#N/A Error,7298465,212,2023-10-27,New,
11334,May tinh bang Apple 10334,6583068,298,2023-5-18,New,
11335,May tinh bang Apple 10335,1298.469k,6,2023-7-21,Unknown,ERR_PRICE
11336,Op lung Xiaomi 10336,6357702,203,2023-1-15,Old,
11337,Op lung Sony 10337,3710812,374,2023-2-5,Unknown,
11338,Sac du phong Apple 10338,2526625,230,2023-3-11,New,
11339,Op lung Xiaomi 10339,8126282,86,2023-9-16,Unknown,
11340,Dien thoai Xiaomi 10340,7577544,242,2023-3-8,Refurbished,
11341,,8648774,356,2023-12-23,Unknown,ERR_NULL
11342,May tinh bang Nokia 10342,8850275,261,2023-4-18,Refurbished,
11343,Op lung Sony 10343,1876295,122,2023-7-15,Refurbished,
11344,Sac du phong Nokia 10344,144754,59,2023-7-5,New,
11344,May tinh bang Apple 10345,2714512,59,2023-4-2,New,ERR_DUP_ID
11346,Sac du phong LG 10346,5677434,29,2023-7-6,Old,
11347,May tinh bang Sony 10347,7548947,287,2023-1-26,Unknown,
11348,Op lung Samsung 10348,6756284,468,2023-12-6,New,
11349,Dien thoai Xiaomi 10349,455423,136,2023-8-13,Refurbished,
11350,May tinh bang LG 10350,6958640,100,2023-2-7,Unknown,
11351,Tai nghe Nokia 10351,8563247,Out of Stock,2023-2-26,New,ERR_STOCK
11352,Op lung Xiaomi 10352,7591532,107,2023-8-21,Unknown,
11353,Dien thoai LG 10353,8268585,307,2023-7-18,Unknown,
11354,Sac du phong Xiaomi 10354,6240391,106,2023-8-7,Old,
11355,Sac du phong Oppo 10355,9098061,448,2023-7-28,Old,
11356,Tai nghe Nokia 10356,3019523,158,2023-8-11,Old,
11356,Dien thoai Oppo 10357,6865845,235,2023-7-16,Unknown,ERR_DUP_ID
11358,May tinh bang Apple 10358,6437893,176,2023-8-16,New,
11359,Sac du phong Apple 10359,2140663,423,2023-3-2,Unknown,
11360,Op lung Nokia 10360,116853,178,2023-8-8,Unknown,
11361,Tai nghe Nokia 10361,7494281,205,2023-5-18,Refurbished,
11362,May tinh bang LG 10362,4120466,Out of Stock,2023-1-25,Refurbished,ERR_STOCK
11363,Tai nghe Nokia 10363,5966109,278,2023-12-15,Old,
11364,,3664970,57,2023-10-19,Refurbished,ERR_NULL
11365,May tinh bang Apple 10365,7884600,12,2023-1-22,Unknown,
11366,Tai nghe Samsung 10366,5675221,354,2023-5-28,Old,
11367,Dien thoai Xiaomi 10367,3219900,91,2023-3-26,Refurbished,
11368,Tai nghe Samsung 10368,852978,245,2023-9-5,Refurbished,
11369,Sac du phong Apple 10369,1035048,382,2023-7-6,Old,
11370,,8414262,341,2023-1-6,Unknown,ERR_NULL
11371,May tinh bang Samsung 10371,850065,420,2023-7-27,New,
11372,May tinh bang Oppo 10372,1404876,273,2023-9-13,New,
11373,Op lung Oppo 10373,8952901,280,2023-5-5,Refurbished,
11374,Dien thoai LG 10374,5748386,163,2023-5-18,New,
11375,Dien thoai Sony 10375,5476586,Out of Stock,2023-5-9,New,ERR_STOCK
11376,Op lung Samsung 10376,7947144,198,2023-9-3,Refurbished,
11377,Sac du phong Apple 10377,4111085,435,2023-7-5,Old,
11378,Sac du phong Xiaomi 10378,4028283,459,2023-1-5,New,
11379,Dien thoai Xiaomi 10379,5813171,128,2023-12-14,Refurbished,
11380,Dien thoai Nokia 10380,6131214,294,2023-6-28,Refurbished,
11381,Op lung Apple 10381,4544193,304,2023-2-28,Refurbished,
11382,Tai nghe Oppo 10382,4365755,266,2023-2-7,Refurbished,
11383,May tinh bang Apple 10383,5604068,61,2023-9-3,Old,
11384,Op lung Sony 10384,8236446,233,2023-8-17,New,
11385,May tinh bang Xiaomi 10385,4631301,145,2023-3-23,Unknown,
11386,Op lung Oppo 10386,5238.512k,177,2023-1-27,Old,ERR_PRICE
11386,Tai nghe Xiaomi 10387,7074959,66,2023-10-18,Unknown,ERR_DUP_ID
11388,Sac du phong LG 10388,3250.93k,193,2023-4-26,Refurbished,ERR_PRICE
11389,Op lung Sony 10389,4901118,484,2023-7-16,Unknown,
11389,Sac du phong Apple 10390,6065824,398,2023-3-13,Unknown,ERR_DUP_ID
11391,Sac du phong Xiaomi 10391,8537340,155,2023-9-7,Old,
11392,Sac du phong Nokia 10392,7786868,323,2023-11-16,Old,
11393,Dien thoai Nokia 10393,8734636,497,2023-3-28,Old,
11394,Op lung Nokia 10394,8614815,246,2023-11-2,Refurbished,
11395,Tai nghe Oppo 10395,4250402,449,2023-9-20,Old,
11395,Tai nghe Oppo 10396,4749605,291,2023-9-15,New,ERR_DUP_ID
11397,May tinh bang Oppo 10397,5336015,148,2023-2-6,Unknown,
11398,Dien thoai Xiaomi 10398,7795271,60,2023-6-22,Unknown,
11399,May tinh bang Samsung 10399,1750789,118,2023-5-3,New,
11400,Sac du phong Apple 10400,978198,361,2023-1-23,New,
11401,#N/A Error,6125786,395,2023-6-28,Unknown,
11402,Sac du phong Nokia 10402,5587616,428,2023-2-9,Unknown,
11403,May tinh bang Oppo 10403,5382638,439,2023-11-11,Unknown,
11404,Sac du phong LG 10404,316600,Out of Stock,2023-4-21,Unknown,ERR_STOCK
11405,May tinh bang LG 10405,4972425,438,2023-4-23,New,
11406,Op lung Sony 10406,3850132,171,2023-2-17,Refurbished,
11407,Tai nghe Apple 10407,8306502,409,2023-11-25,Refurbished,
11408,May tinh bang Sony 10408,8231274,Out of Stock,2023-9-9,New,ERR_STOCK
11409,#N/A Error,3869017,160,2023-11-20,Refurbished,
11410,May tinh bang Samsung 10410,5040455,491,2023-5-20,Old,
11411,Dien thoai Oppo 10411,1153897,278,13/20/2023,Refurbished,ERR_DATE
11412,Tai nghe Apple 10412,3838484,488,2023-1-20,New,
11413,Op lung Oppo 10413,8610516,433,2023-2-16,Old,
11413,Op lung Oppo 10414,5874878,41,2023-10-23,New,ERR_DUP_ID
11415,Tai nghe Apple 10415,1993362,274,2023-3-4,Unknown,
11416,May tinh bang Oppo 10416,5288352,411,2023-10-20,Unknown,
11417,Op lung Samsung 10417,4494010,451,2023-9-19,Refurbished,
11418,Op lung Samsung 10418,2978472,167,2023-12-25,Refurbished,
11419,Tai nghe Sony 10419,3798198,145,2023-12-8,Old,
11420,#N/A Error,1730288,297,2023-7-23,New,
11421,Sac du phong Apple 10421,5779016,334,2023-9-19,Unknown,
11422,Sac du phong Xiaomi 10422,8554428,106,2023-4-4,Refurbished,
11423,Sac du phong LG 10423,6809497,467,2023-4-7,Old,
11424,Tai nghe Nokia 10424,7044032,227,2023-11-16,New,
11425,Sac du phong Xiaomi 10425,7536684,429,2023-4-6,Refurbished,
11426,Tai nghe Oppo 10426,3111986,6,2023-1-13,Unknown,
11427,Dien thoai Oppo 10427,398594,9,2023-7-11,Unknown,
11428,May tinh bang LG 10428,827173,388,2023-6-23,Unknown,
11429,Dien thoai Samsung 10429,8351806,476,2023-12-26,New,
11430,Tai nghe Sony 10430,6041547,141,2023-8-2,Refurbished,
11431,Op lung Apple 10431,8695204,150,2023-5-14,Refurbished,
11432,Tai nghe LG 10432,1636024,33,2023-2-15,New,
11433,Op lung Nokia 10433,1127380,132,2023-1-21,Old,
11434,Tai nghe LG 10434,7517597,29,2023-2-22,Refurbished,
11435,,8772498,390,2023-2-5,Refurbished,ERR_NULL
11436,Sac du phong Xiaomi 10436,1906925,409,2023-12-12,Refurbished,
11437,Op lung Sony 10437,2114717,382,2023-10-3,Old,
11438,Tai nghe Oppo 10438,3586294,204,2023-5-1,Refurbished,
11439,Tai nghe Oppo 10439,1658.581k,229,2023-12-25,Unknown,ERR_PRICE
11440,Tai nghe Oppo 10440,7134533,296,13/20/2023,Unknown,ERR_DATE
11441,Tai nghe Apple 10441,2410767,369,2023-5-11,Old,
11442,May tinh bang Oppo 10442,4598081,200,13/20/2023,Unknown,ERR_DATE
11443,Dien thoai Sony 10443,3109399,290,2023-11-12,Unknown,
11444,Sac du phong Oppo 10444,2033208,Out of Stock,2023-7-8,Old,ERR_STOCK
11445,Dien thoai Nokia 10445,8936.129k,418,2023-7-18,New,ERR_PRICE
11446,Op lung Oppo 10446,7352198,317,2023-8-4,New,
11447,Tai nghe LG 10447,1365141,419,2023-12-2,Old,
11448,Dien thoai Apple 10448,8108672,115,2023-8-18,Refurbished,
11449,Tai nghe LG 10449,4386518,326,2023-7-11,New,
11450,Op lung Oppo 10450,3897075,458,2023-10-19,New,
11451,Tai nghe Sony 10451,5216442,347,2023-9-1,Old,
11452,Dien thoai Sony 10452,2029213,249,2023-9-2,New,
11453,Op lung Samsung 10453,1236049,360,2023-8-24,Refurbished,
11454,May tinh bang Oppo 10454,5749.98k,426,2023-9-9,Old,ERR_PRICE
11455,May tinh bang LG 10455,5824212,Out of Stock,2023-12-4,New,ERR_STOCK
11456,Op lung Sony 10456,6540979,434,2023-3-24,Refurbished,
11456,Sac du phong Sony 10457,461052,462,2023-4-8,Old,ERR_DUP_ID
11458,Op lung Oppo 10458,5771969,446,2023-12-17,New,
11459,Tai nghe Samsung 10459,3760794,300,2023-2-9,Unknown,
11460,Sac du phong Nokia 10460,7141763,127,2023-8-20,Refurbished,
11461,May tinh bang Samsung 10461,5882614,391,2023-9-18,New,
11462,May tinh bang Apple 10462,2486145,17,2023-4-21,Unknown,
11463,Op lung Xiaomi 10463,635201,25,2023-2-6,Old,
11464,Sac du phong Sony 10464,912042,41,13/20/2023,New,ERR_DATE
11465,Dien thoai LG 10465,1306742,300,2023-12-24,New,
11466,Op lung Oppo 10466,8338723,338,2023-1-14,Refurbished,
11467,Tai nghe Apple 10467,6709699,90,2023-7-24,Unknown,
11468,Sac du phong Sony 10468,8773.121k,227,2023-8-25,Old,ERR_PRICE
11469,Tai nghe Oppo 10469,8027.787k,84,2023-5-14,Unknown,ERR_PRICE
11470,Dien thoai Samsung 10470,2924178,174,2023-7-26,Refurbished,
11471,Tai nghe Xiaomi 10471,8821860,Out of Stock,2023-5-20,Unknown,ERR_STOCK
11472,Tai nghe Sony 10472,4260562,190,2023-9-7,New,
11473,Sac du phong Nokia 10473,1614988,410,2023-10-26,Refurbished,
11474,Dien thoai Sony 10474,2108362,393,2023-6-24,Refurbished,
11475,Sac du phong Apple 10475,8326694,481,2023-3-14,Old,
11476,Dien thoai Samsung 10476,4431850,24,2023-11-28,New,
11477,#N/A Error,183889,388,2023-7-11,New,
11478,Op lung Oppo 10478,7370478,297,2023-10-11,Old,
11479,Op lung LG 10479,8502464,147,2023-7-16,Old,
11480,,5493625,118,2023-12-28,New,ERR_NULL
11481,May tinh bang Apple 10481,1220735,203,2023-9-5,New,
11482,Sac du phong Apple 10482,4712569,128,2023-5-18,New,
11483,Tai nghe Oppo 10483,1473489,497,2023-10-3,New,
11484,May tinh bang Sony 10484,5792600,291,2023-11-1,Unknown,
11485,#N/A Error,1573856,282,2023-5-27,Refurbished,
11486,Dien thoai Xiaomi 10486,3357590,290,2023-8-4,Old,
11487,#N/A Error,4932852,20,2023-8-23,Unknown,
11488,May tinh bang Apple 10488,984243,415,2023-5-14,Old,
11489,Tai nghe Apple 10489,3518843,323,2023-4-8,Old,
11490,Op lung Samsung 10490,4550059,490,2023-7-7,New,
11491,Tai nghe Oppo 10491,8066348,249,2023-4-5,Unknown,
11492,Sac du phong Xiaomi 10492,2014778,197,2023-2-14,Refurbished,
11493,Dien thoai Sony 10493,8490337,128,2023-12-15,New,
11494,Dien thoai LG 10494,3900160,316,2023-11-24,Old,
11495,May tinh bang Sony 10495,6054857,361,2023-12-3,Unknown,
11496,May tinh bang Apple 10496,8959742,201,2023-3-4,Old,
11497,Sac du phong LG 10497,5216437,271,2023-4-18,Unknown,
11498,,4474197,266,2023-1-16,New,ERR_NULL
11499,#N/A Error,6459158,464,2023-3-20,New,
11500,Op lung Nokia 10500,5698385,275,2023-12-28,Refurbished,
11501,Tai nghe Samsung 10501,2884202,415,13/20/2023,Unknown,ERR_DATE
11502,Op lung Oppo 10502,5058512,176,2023-2-9,Refurbished,
11503,May tinh bang Sony 10503,4346847,99,2023-6-7,New,
11504,May tinh bang Samsung 10504,6189177,244,2023-10-1,New,
11505,May tinh bang Sony 10505,7954580,352,13/20/2023,New,ERR_DATE
11505,May tinh bang LG 10506,2648176,11,2023-8-8,Refurbished,ERR_DUP_ID
11507,#N/A Error,7075424,443,2023-8-7,New,
11508,#N/A Error,7967790,7,2023-1-18,Old,
11508,Dien thoai LG 10509,7168812,294,2023-12-3,Refurbished,ERR_DUP_ID
11510,May tinh bang Oppo 10510,2541195,295,2023-4-18,Unknown,
11511,May tinh bang Xiaomi 10511,2023242,114,2023-6-19,Refurbished,
11512,May tinh bang LG 10512,5866283,173,2023-11-18,Old,
11513,Tai nghe Xiaomi 10513,3229942,62,2023-8-2,New,
11514,Dien thoai Xiaomi 10514,582596,412,2023-2-16,Old,
11515,May tinh bang Apple 10515,349247,365,2023-9-13,Old,
11516,Tai nghe LG 10516,3823014,365,2023-6-6,Refurbished,
11517,May tinh bang Apple 10517,3171398,185,2023-11-1,Refurbished,
11518,Dien thoai LG 10518,235137,470,2023-1-3,Refurbished,
11519,Sac du phong LG 10519,2531275,418,2023-8-5,New,
11520,Tai nghe Apple 10520,5479719,231,2023-6-17,Old,
11521,Tai nghe Samsung 10521,6378990,101,2023-6-24,Refurbished,
11522,Sac du phong Samsung 10522,3580295,18,2023-6-3,Refurbished,
11523,Tai nghe Nokia 10523,2516912,41,2023-5-16,Old,
11524,,1550515,205,2023-10-15,Old,ERR_NULL
11525,May tinh bang Xiaomi 10525,589788,450,2023-3-18,New,
11526,Sac du phong Nokia 10526,7423227,Out of Stock,2023-12-23,Unknown,ERR_STOCK
11527,Op lung Xiaomi 10527,7703893,388,2023-2-17,Old,
11528,May tinh bang Oppo 10528,1448041,184,2023-3-9,Refurbished,
11529,Dien thoai Oppo 10529,2911995,66,2023-12-7,Refurbished,
11530,Tai nghe Apple 10530,3322898,210,2023-12-26,Old,
11531,Dien thoai Samsung 10531,1737304,279,2023-4-24,Refurbished,
11532,May tinh bang LG 10532,4986265,81,2023-4-13,Unknown,
11533,Dien thoai LG 10533,3026498,66,2023-2-8,New,
11534,Dien thoai LG 10534,4151074,263,2023-11-10,Unknown,
11535,Dien thoai LG 10535,3493419,Out of Stock,2023-12-19,New,ERR_STOCK
11535,Dien thoai Xiaomi 10536,5749210,376,2023-2-22,New,ERR_DUP_ID
11537,Sac du phong Sony 10537,3238092,370,13/20/2023,Refurbished,ERR_DATE
11538,Op lung Nokia 10538,665641,486,2023-10-6,New,
11539,Op lung Xiaomi 10539,3514754,Out of Stock,2023-11-12,Old,ERR_STOCK
11540,Op lung Samsung 10540,4243369,38,2023-5-13,Refurbished,
11540,Tai nghe Nokia 10541,5833516,185,2023-3-26,Unknown,ERR_DUP_ID
11542,Sac du phong Samsung 10542,7865951,59,2023-1-14,Refurbished,
11543,Tai nghe Nokia 10543,6061906,389,2023-6-2,Unknown,
11544,May tinh bang Sony 10544,2561548,134,2023-2-1,New,
11545,Op lung LG 10545,8072995,337,2023-5-21,Old,
11546,Dien thoai Nokia 10546,6099330,427,2023-9-22,Old,
11547,Sac du phong Oppo 10547,3255410,465,2023-6-14,Old,
11548,Dien thoai Oppo 10548,1618196,4,2023-6-3,New,
11549,Dien thoai Apple 10549,556387,272,2023-12-21,New,
11550,Op lung Samsung 10550,2293237,236,2023-7-17,Old,
11551,Tai nghe Sony 10551,986232,45,2023-2-22,New,
11552,May tinh bang LG 10552,3455030,470,2023-3-15,New,
11553,Op lung Oppo 10553,660307,404,2023-5-7,Unknown,
11554,Dien thoai Xiaomi 10554,7636043,99,2023-3-10,Unknown,
11555,Dien thoai Oppo 10555,7990519,431,13/20/2023,Unknown,ERR_DATE
11556,Dien thoai Nokia 10556,1137044,271,2023-12-17,New,
11556,May tinh bang Xiaomi 10557,634270,18,2023-2-12,Old,ERR_DUP_ID
11558,Sac du phong Samsung 10558,2328109,178,2023-12-6,Unknown,
11559,Sac du phong LG 10559,4149678,218,2023-10-28,Old,
11560,Sac du phong Xiaomi 10560,2954800,305,2023-8-13,Old,
11561,Op lung LG 10561,1223197,175,2023-2-7,Old,
11562,Op lung Oppo 10562,6672461,430,2023-11-14,Refurbished,
11563,Tai nghe Nokia 10563,7373119,346,2023-7-24,New,
11564,Sac du phong Sony 10564,464285,63,2023-4-9,Unknown,
11565,Op lung LG 10565,1274746,235,2023-2-16,Unknown,
11566,Op lung Xiaomi 10566,4751764,493,2023-8-4,Refurbished,
11567,Sac du phong Sony 10567,5782932,142,2023-3-15,Old,
11567,Sac du phong Xiaomi 10568,8401034,147,2023-11-22,New,ERR_DUP_ID
11569,May tinh bang Apple 10569,7916544,Out of Stock,2023-6-22,New,ERR_STOCK
11570,Op lung Nokia 10570,2633779,190,2023-4-11,Refurbished,
11571,Dien thoai Nokia 10571,8668493,331,2023-6-10,Old,
11572,Sac du phong Nokia 10572,7436.734k,299,2023-10-22,Unknown,ERR_PRICE
11573,Dien thoai Samsung 10573,6050718,232,2023-12-11,New,
11574,May tinh bang Samsung 10574,4155436,64,2023-11-1,Unknown,
11575,May tinh bang Nokia 10575,3501389,414,2023-4-25,Old,
11576,Tai nghe Nokia 10576,5364913,52,2023-11-16,Unknown,
11577,Dien thoai Nokia 10577,5355215,319,2023-10-25,Refurbished,
11578,#N/A Error,1503147,294,2023-11-16,Old,
11579,Op lung Apple 10579,2254088,98,2023-10-4,Unknown,
11580,Op lung Samsung 10580,6204705,450,2023-6-12,Unknown,
11581,May tinh bang Nokia 10581,2206485,467,2023-4-2,Unknown,
11582,Op lung Samsung 10582,1562111,467,2023-6-6,Unknown,
11583,Tai nghe Sony 10583,812154,16,2023-2-10,Refurbished,
11584,Sac du phong Xiaomi 10584,7490663,137,2023-5-14,New,
11585,May tinh bang Oppo 10585,8361381,496,2023-6-11,Unknown,
11585,Sac du phong Apple 10586,5382551,305,2023-6-14,Refurbished,ERR_DUP_ID
11587,#N/A Error,8535387,236,2023-4-23,Refurbished,
11588,Sac du phong Nokia 10588,8799251,88,2023-12-14,Unknown,
11589,Dien thoai Oppo 10589,2897648,2,2023-11-18,New,
11590,Op lung Oppo 10590,9078741,392,2023-5-5,Unknown,
11590,Sac du phong Nokia 10591,8335656,281,2023-9-7,Unknown,ERR_DUP_ID
11592,Sac du phong Xiaomi 10592,123856,445,2023-11-20,Old,
11593,Dien thoai Apple 10593,4863808,42,2023-4-6,New,
11594,#N/A Error,522443,296,2023-1-14,Refurbished,
11595,Dien thoai LG 10595,4890007,9,2023-7-6,Refurbished,
11596,Dien thoai Apple 10596,6125005,129,2023-7-26,Old,
11597,Sac du phong Apple 10597,6870033,335,2023-2-27,Old,
11598,Dien thoai Oppo 10598,7831605,71,2023-11-15,New,
11598,May tinh bang Xiaomi 10599,7132975,480,2023-10-28,New,ERR_DUP_ID
11600,Dien thoai Xiaomi 10600,2969041,475,2023-8-20,New,
11601,Tai nghe Samsung 10601,8666274,212,2023-5-17,Old,
11602,Tai nghe Samsung 10602,2375046,27,2023-5-15,Refurbished,
11603,Dien thoai Apple 10603,3232659,236,13/20/2023,New,ERR_DATE
11604,Tai nghe Nokia 10604,7732388,149,2023-5-21,Old,
11605,Tai nghe Xiaomi 10605,4871113,224,2023-11-5,Unknown,
11606,Tai nghe Apple 10606,6595379,211,2023-1-5,New,
11607,May tinh bang Nokia 10607,3741899,31,2023-1-25,New,
11608,Tai nghe Sony 10608,3203180,359,2023-12-2,Refurbished,
11609,Sac du phong Samsung 10609,7076064,403,2023-1-20,Old,
11610,,125415,344,2023-3-28,Refurbished,ERR_NULL
11611,May tinh bang Samsung 10611,7984236,245,2023-12-17,Old,
11612,Op lung Nokia 10612,190249,245,2023-11-14,Old,
11613,Dien thoai Nokia 10613,7367052,149,2023-12-20,Old,
11614,May tinh bang Samsung 10614,389067,217,2023-4-22,Old,
11615,Sac du phong LG 10615,1089061,475,2023-2-26,New,
11616,Op lung Apple 10616,4486370,489,2023-8-5,Refurbished,
11617,Op lung Sony 10617,5670997,1,2023-5-3,New,
11618,Op lung Xiaomi 10618,8467932,24,2023-11-20,Old,
11619,Tai nghe Nokia 10619,6759452,303,2023-7-27,Unknown,
11620,Dien thoai Apple 10620,6992007,488,2023-5-3,Unknown,
11620,Tai nghe Oppo 10621,4403287,150,2023-7-16,New,ERR_DUP_ID
11622,May tinh bang Apple 10622,7359728,234,2023-10-22,Old,
11623,Tai nghe Oppo 10623,8313297,470,2023-2-22,Old,
11624,May tinh bang Apple 10624,7589698,29,2023-10-17,Old,
11625,Sac du phong Samsung 10625,6341621,41,2023-5-1,Old,
11626,Dien thoai Apple 10626,1233760,100,2023-8-5,Refurbished,
11627,Op lung LG 10627,3478392,325,2023-5-21,New,
11628,Sac du phong Apple 10628,2102070,206,2023-3-22,Unknown,
11629,Sac du phong Xiaomi 10629,7028885,485,2023-4-20,Old,
11630,Op lung Samsung 10630,5684433,37,2023-1-25,Old,
11631,Tai nghe Samsung 10631,1220840,471,2023-1-1,Old,
11632,May tinh bang LG 10632,4181660,359,2023-10-6,Old,
11633,May tinh bang Nokia 10633,2977455,2,2023-2-22,Unknown,
11634,Tai nghe Sony 10634,3678758,455,2023-10-5,New,
11635,May tinh bang Samsung 10635,4712582,108,2023-2-22,New,
11636,May tinh bang Xiaomi 10636,7510.745k,195,2023-11-3,Refurbished,ERR_PRICE
11637,Sac du phong Oppo 10637,3407.952k,229,2023-7-16,New,ERR_PRICE
11638,,5467970,168,2023-6-26,New,ERR_NULL
11639,Op lung Nokia 10639,7726408,495,2023-11-4,Unknown,
11640,Op lung Sony 10640,3937422,127,2023-11-20,New,
11641,May tinh bang Nokia 10641,3560727,236,2023-8-28,Refurbished,
11642,Op lung Oppo 10642,1365613,460,2023-2-13,Refurbished,
11643,Dien thoai Apple 10643,8907459,47,2023-11-11,Unknown,
11644,Sac du phong Nokia 10644,1733496,450,2023-5-20,Unknown,
11645,Sac du phong Xiaomi 10645,278674,181,2023-4-1,Old,
11646,Sac du phong Apple 10646,8342021,121,2023-10-7,New,
11647,Sac du phong Xiaomi 10647,8314988,358,2023-8-19,Unknown,
11648,May tinh bang Xiaomi 10648,4578764,45,2023-12-10,Old,
11649,Op lung Xiaomi 10649,6442517,346,2023-7-5,Old,
11650,Dien thoai Samsung 10650,6965.41k,174,2023-2-9,Refurbished,ERR_PRICE
11651,Sac du phong LG 10651,2079798,78,2023-8-22,Old,
11652,Dien thoai Samsung 10652,749926,105,2023-6-2,Unknown,
11653,Tai nghe Xiaomi 10653,748151,85,2023-1-7,Old,
11654,May tinh bang Sony 10654,7624461,Out of Stock,2023-8-27,Refurbished,ERR_STOCK
11655,Op lung Apple 10655,8271310,162,2023-11-18,Unknown,
11656,Sac du phong Nokia 10656,2623590,356,2023-6-23,Unknown,
11657,Dien thoai Nokia 10657,870939,94,2023-12-10,New,
11658,Op lung Apple 10658,5865587,110,2023-1-12,Refurbished,
11659,#N/A Error,153199,330,2023-9-14,Refurbished,
11660,Dien thoai Sony 10660,3723940,86,2023-3-18,New,
11661,Sac du phong Apple 10661,3661556,374,2023-11-28,New,
11662,Op lung Samsung 10662,2050670,364,2023-1-23,Unknown,
11663,Op lung Apple 10663,3447643,65,2023-9-10,Old,
11664,Tai nghe Nokia 10664,6222135,335,2023-2-10,Refurbished,
11665,May tinh bang Apple 10665,3469810,366,2023-12-9,Refurbished,
11666,May tinh bang Oppo 10666,1419050,87,2023-3-19,Old,
11667,May tinh bang Apple 10667,7789041,258,2023-10-25,Refurbished,
11668,Op lung Oppo 10668,7187981,452,2023-4-19,Refurbished,
11669,May tinh bang LG 10669,4299634,148,2023-10-13,Unknown,
11670,,2469450,141,2023-3-2,Refurbished,ERR_NULL
11671,#N/A Error,8168854,177,2023-5-4,New,
11672,Tai nghe Oppo 10672,6165173,188,2023-9-8,Unknown,
11673,Op lung Oppo 10673,1983684,321,13/20/2023,Refurbished,ERR_DATE
11674,May tinh bang Apple 10674,8626939,311,2023-1-28,Old,
11675,May tinh bang Oppo 10675,6894936,374,2023-1-24,Refurbished,
11676,,4379790,65,2023-1-10,Old,ERR_NULL
11676,Op lung Sony 10677,2936488,366,2023-11-4,Unknown,ERR_DUP_ID
11678,Dien thoai Sony 10678,2795178,78,2023-4-17,New,
11679,Dien thoai Samsung 10679,5384761,334,2023-1-16,Refurbished,
11680,Sac du phong Xiaomi 10680,8318284,98,2023-1-1,Refurbished,
11681,May tinh bang Apple 10681,6381372,324,13/20/2023,Unknown,ERR_DATE
11682,Sac du phong Xiaomi 10682,6991826,189,2023-5-18,Refurbished,
11683,Sac du phong Oppo 10683,5308752,357,2023-10-7,Unknown,
11684,Op lung Oppo 10684,4975103,414,2023-10-2,Refurbished,
11685,Dien thoai Sony 10685,7352.326k,335,2023-5-18,New,ERR_PRICE
11686,Op lung Samsung 10686,1476433,124,2023-9-7,Old,
11687,Dien thoai Samsung 10687,6671361,14,2023-8-22,Refurbished,
11688,Dien thoai LG 10688,8126328,402,2023-12-13,Refurbished,
11689,Sac du phong Xiaomi 10689,6398076,202,2023-5-17,New,
11690,Sac du phong Apple 10690,3295693,435,2023-7-19,Unknown,
11691,Dien thoai Oppo 10691,5692647,Out of Stock,2023-9-18,New,ERR_STOCK
11692,May tinh bang LG 10692,1737562,407,2023-6-20,Refurbished,
11693,May tinh bang Apple 10693,2839587,182,2023-6-13,New,
11694,Op lung Nokia 10694,2333634,125,2023-2-14,Unknown,
